month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201810,34021,"mercer, nj",317500,-0.0077,0.1341,1742,-0.0164,-0.0584,71,-0.0139,-0.0955,476,-0.1053,-0.0325,12,0,-0.5,488,-0.1286,-0.0469,136,0.0968,-0.8054,150.6522451,-0.0192,0.0913,1516.5,-0.0062,0.0412,465510,-0.0092,0.0382,1878,-0.009,-0.2632,0.0781,0.0081,-0.2998
201810,34003,"bergen, nj",599050,0,0,4935,-0.0096,0.0974,64,-0.0154,-0.0657,1488,-0.0653,0.1273,56,0.75,1,1168,0.0318,0.3333,1,0,-0.8571,0,,,0,,,909866,-0.0114,-0.0332,4936,-0.0096,0.0959,2.00E-04,0,-0.0014
201810,34035,"somerset, nj",549950,-2.00E-04,-0.0224,1667,-0.0113,0.0296,62.5,0.0246,-0.1379,452,-0.1691,-0.1102,12,2,2,440,0.0476,0.1,23,-0.2333,-0.6849,0,,,0,,,714495,-0.016,-0.0204,1690,-0.0152,-0.0012,0.0138,-0.004,-0.0313
201810,34023,"middlesex, nj",369950,-0.0136,0.0525,3509,0.0183,0.0817,56,0,-0.1181,1288,0.0805,0.197,28,-0.2222,0,1008,0.1721,0.3125,364,-0.0521,-0.2705,0,,,0,,,424717,-0.0118,0.0255,3873,0.0112,0.0347,0.1037,-0.0077,-0.0501
201810,34007,"camden, nj",189050,0.0272,0.1454,2683,-0.01,-0.103,67,0,-0.1007,816,0,-0.0893,24,-0.3333,-0.4545,1072,0.0763,0.1356,46,-0.2333,-0.9591,109.9448752,0.0035,0.0575,1632,0.0074,0.0529,228139,0.0264,0.1064,2729,-0.0148,-0.337,0.0171,-0.005,-0.359
201810,34029,"ocean, nj",322545,-0.0062,0.075,7221,-0.0041,0.0765,68.5,-0.0072,-0.068,1960,0.0124,0.1061,40,-0.5455,-0.2857,1876,0.0308,0.3477,75,0.2712,-0.3952,144.5,-0.0083,0.0329,1465,-0.002,0.0464,464758,0.0026,0.0427,7296,-0.0019,0.0679,0.0104,0.0022,-0.0081
201810,34039,"union, nj",389050,0.0013,0.1701,1983,0.0399,0.0854,51,-0.0192,0,736,-0.0754,0.0279,28,0.75,1.3333,476,0.1019,0.19,8,-0.3333,-0.7143,0,,,0,,,521993,0.0031,0.0641,1991,0.0375,0.0733,0.004,-0.0023,-0.0113
201810,34017,"hudson, nj",564050,0.0072,0.1406,1991,0.0195,0.2023,44.5,-0.1442,-0.1359,704,-0.1619,0.1069,24,0.5,0.2,520,0.3684,0.5476,1,-0.5,0,280.5138889,0.0099,,707.5,0.0107,,723304,0.0501,0.0368,1992,0.0189,0.2022,5.00E-04,-5.00E-04,-1.00E-04
201810,34041,"warren, nj",250050,4.00E-04,0.0776,790,-0.0223,0.0381,73.5,0.0352,-0.0577,204,-0.1356,0,4,-0.5,0,228,0.0556,0.2955,0,-1,-1,0,,,0,,,294701,-0.0092,0.0199,790,-0.0235,0.0089,0,-0.0012,-0.0289
201810,34037,"sussex, nj",269950,0.0033,0.1773,1448,-0.0622,-0.1482,82.5,0.0313,-0.0407,308,-0.0128,-0.1047,8,-0.3333,-0.3333,344,0.0118,-0.2252,3,0,-0.8571,0,,,0,,,326311,0.0163,0.0271,1451,-0.0621,-0.1569,0.0021,1.00E-04,-0.0103
201810,34011,"cumberland, nj",149950,0,0.1006,1056,-0.0038,-0.1839,88.5,0.0057,-0.0112,248,0.0333,-0.1143,12,0,0.5,296,0.2333,0.0423,7,-0.3636,-0.9622,85.92592593,-0.0314,0.1662,1318,-0.0075,0.0485,159637,-0.5031,0.0409,1063,-0.0075,-0.2813,0.0066,-0.0037,-0.1363
201810,34015,"gloucester, nj",200049.5,5.00E-04,0.0256,1886,0.0484,-0.0626,73,0.0139,-0.0519,496,-0.0882,-0.0746,24,-0.1429,-0.5,708,0.0994,-0.0328,26,0,-0.9611,110.31613,0.0041,0.0166,1796,0.0181,0.0379,228295,4.00E-04,0.0246,1912,0.0477,-0.2868,0.0138,-7.00E-04,-0.3187
201810,34027,"morris, nj",539050,-0.0017,0.0425,2541,-0.0047,0.0355,61,-0.0896,-0.0758,668,-0.2304,-0.0565,20,1.5,-0.1667,632,-0.1124,0.0395,1,-0.5,-0.9773,0,,,0,,,719727,-0.0101,0.0079,2542,-0.0051,0.0176,4.00E-04,-4.00E-04,-0.0175
201810,34009,"cape may, nj",399950,0,0.0335,2390,0.0017,-0.0754,84.5,-0.0506,-0.1198,596,0.0205,0.1203,24,-0.1429,0.2,468,0.0446,0.2062,29,-0.1714,-0.9454,150.250941,0.0291,0.5138,934.5,0.0292,1.0538,734845,0.0054,0.1025,2419,-8.00E-04,-0.2237,0.0121,-0.0025,-0.1933
201810,48347,"nacogdoches, tx",222000,-0.0131,0.1152,195,-0.0441,-0.3276,111.5,0.104,0.0045,28,0,-0.3636,0,,,20,-0.1667,-0.5455,7,-0.3,0.4,99.08765303,-0.0036,0.0911,2103.5,0.0137,0.0261,268507,0.03,0.1093,202,-0.0561,-0.3153,0.0359,-0.0131,0.0187
201810,34013,"essex, nj",422550,0.0061,0.1754,2401,0.0596,0.1395,44.5,-0.1604,-0.1682,1012,-0.056,0.2587,20,-0.1667,0.25,532,0.064,0.2315,1,,-0.9524,0,,,0,,,614867,-0.0041,0.0766,2402,0.06,0.1288,4.00E-04,4.00E-04,-0.0096
201810,34001,"atlantic, nj",249950,0,0.035,2659,-0.0104,-0.1302,86.5,-0.0057,-0.1643,628,-0.0368,-0.0655,60,0.1538,0.1538,528,0.0154,0.0476,98,0.0208,-0.5683,82.62589758,-0.0076,-0.0183,1111,-0.0151,-0.0224,420241,-0.0078,0.039,2757,-0.0093,-0.1605,0.0369,0.0011,-0.0374
201810,34019,"hunterdon, nj",485497.5,-0.0091,0.0788,1060,-0.0066,0,83.5,0.0183,0.0437,244,-0.0469,-0.1408,8,1,1,256,0.0323,-0.0986,4,-0.6364,-0.9,0,,,0,,,623568,0.0174,0.0582,1064,-0.013,-0.0327,0.0038,-0.0065,-0.034
201810,34025,"monmouth, nj",520050,-0.017,0.0901,3668,-0.02,-0.0239,63,-0.0308,-0.0233,1200,0.1321,0.0274,40,0.1111,0.25,968,-0.0547,0.0804,17,-0.15,-0.6731,152.0163736,0.055,0.4221,1233,0.0873,0.3194,737110,-0.0238,0.0473,3685,-0.0207,-0.0328,0.0046,-7.00E-04,-0.0092
201810,34031,"passaic, nj",352550,-0.0181,0.0508,2280,-0.0194,-0.0949,60,0,-0.0476,688,-0.1313,-0.1088,24,0.5,0.5,552,-0.0921,-0.0143,1,0,-0.9167,0,,,0,,,391400,-0.0132,0.0291,2281,-0.0193,-0.0988,4.00E-04,0,-0.0043
201809,34013,"essex, nj",420000,-0.0165,0.1829,2266,0.0525,0.0476,53,-0.0275,-0.0702,1072,0.5673,0.2582,24,-0.1429,0,500,0.2019,0.6447,0,-1,-1,0,,,0,,,617370,-0.0026,0.0869,2266,0.052,0.0319,0,-5.00E-04,-0.0153
201809,34007,"camden, nj",184050,0.0228,0.1151,2710,-0.0325,-0.0829,67,0.0388,-0.0694,816,-0.0769,-0.0049,36,-0.1818,0,996,0.0375,0.0332,60,-0.0476,-0.9543,109.5616024,0.0045,0.0544,1620,0.0103,0.0465,222275,0.009,0.0733,2770,-0.0328,-0.3511,0.0221,-4.00E-04,-0.4225
201809,34001,"atlantic, nj",249950,0.0036,0.0417,2687,-0.0136,-0.1505,87,-0.0169,-0.1714,652,-0.0843,-0.0298,52,0.625,0.0833,520,-0.078,-0.078,96,-0.0857,-0.588,83.25757576,8.00E-04,0.001,1128,0.0236,0.0144,423546,4.00E-04,0.0604,2783,-0.0163,-0.1805,0.0357,-0.0028,-0.0379
201809,34029,"ocean, nj",324550,-0.0014,0.0471,7251,-0.0052,0.0584,69,0.0147,-0.0417,1936,-0.0953,0.095,88,0.1579,-0.1852,1820,0.0179,0.2133,59,-0.0923,-0.5,145.7165733,-0.0084,0.0388,1468,0.0031,0.0375,463572,0.0045,0.0377,7310,-0.006,0.0489,0.0081,-8.00E-04,-0.0091
201809,34021,"mercer, nj",319950,-0.0291,0.0848,1771,0.0074,-0.0145,72,0.0909,-0.0769,532,0.031,0.1368,12,0,-0.4,560,0.0938,0.2174,124,-0.0606,-0.8495,153.5947712,-0.0065,0.0752,1526,-0.0104,0.0318,469829,-0.025,0.019,1895,0.0026,-0.277,0.07,-0.0051,-0.3885
201809,34037,"sussex, nj",269050,0.0308,0.1451,1544,-0.0184,-0.1257,80,0.1189,-0.0244,312,-0.2571,-0.2041,12,2,0.5,340,-0.0761,-0.1748,3,0,-0.9118,0,,,0,,,321066,0.0083,-0.0017,1547,-0.0184,-0.1406,0.0019,0,-0.0173
201809,34003,"bergen, nj",599050,-0.0016,0,4983,0.0067,0.0993,65,0.0656,-0.0845,1592,0.1211,0.2171,32,0.6,0.1429,1132,0.1694,0.2251,1,0,-0.875,0,,,0,,,920358,0,-0.012,4984,0.0067,0.0976,2.00E-04,0,-0.0016
201809,34023,"middlesex, nj",375050,0,0.0446,3446,-0.0146,0,56,0.098,-0.0968,1192,-0.1183,0.1595,36,0.5,-0.3077,860,-0.1004,0.0437,384,-0.1172,-0.3469,0,,,0,,,429770,-4.00E-04,0.0364,3830,-0.0259,-0.0506,0.1114,-0.013,-0.0592
201809,34031,"passaic, nj",359050,0.026,0.059,2325,-0.0235,-0.0875,60,0.0256,-0.0476,792,0.0366,0.0154,16,0,-0.4286,608,0.2881,0.2881,1,-0.6667,-0.8889,0,,,0,,,396621,-0.001,0.0354,2326,-0.0243,-0.0903,4.00E-04,-8.00E-04,-0.0031
201809,34039,"union, nj",388550,0.0251,0.1808,1907,0.0171,0.0398,52,-0.0189,-0.1034,796,0.2839,0.0699,16,0,1,432,0.3171,0.1739,12,-0.0769,-0.6667,0,,,0,,,520383,0.0087,0.0809,1919,0.0164,0.0262,0.0063,-6.00E-04,-0.0133
201809,34017,"hudson, nj",560045,0.0586,0.1666,1953,0.0279,0.2268,52,0.0097,-0.0189,840,0.3636,0.2963,16,0,-0.2,380,0.25,0.3971,2,1,0,277.7777778,0.1548,,700,0.1138,,688825,0.0172,-0.0077,1955,0.0284,0.2265,0.001,5.00E-04,-2.00E-04
201809,34005,"burlington, nj",249950,-0.0196,0.1231,2571,0.0206,-0.0712,67,0.0469,-0.0946,772,-0.1227,-0.0103,36,0.125,-0.3571,756,-0.0258,-0.1085,92,-0.0417,-0.926,131.5078236,-0.006,0.0511,1861,-0.0059,0.042,333172,-0.0027,0.0883,2663,0.0184,-0.3361,0.0358,-0.0023,-0.4133
201809,48347,"nacogdoches, tx",224950,0.0473,0.1245,204,-0.1053,-0.3108,101,0.0688,0.0306,28,-0.4615,-0.125,0,,,24,-0.3333,-0.4,10,0.25,1,99.44444444,0.028,0.1131,2075,0.0083,0.0162,260695,0.0327,0.09,214,-0.0932,-0.289,0.049,0.0139,0.0321
201809,34015,"gloucester, nj",199950,0,0.0256,1799,0.0073,-0.0969,72,0.0435,-0.0649,544,0.0303,0.0382,28,0.1667,-0.2222,644,0.0387,0.0952,26,-0.1333,-0.9643,109.8632813,-0.001,0.0124,1764,-0.012,0.0115,228198,-0.0047,0.0241,1825,0.005,-0.329,0.0145,-0.0023,-0.351
201809,34011,"cumberland, nj",149950,0.0044,0.0715,1060,0.0019,-0.1964,88,0.0864,0.0115,240,-0.1304,-0.25,12,0.5,0,240,-0.0476,-0.0769,11,0.375,-0.9436,88.70967742,-0.0069,0.1511,1328,-0.0015,0.0215,321259,-0.0011,1.0565,1071,0.0047,-0.2926,0.0104,0.0028,-0.1375
201809,34035,"somerset, nj",550050,-0.0392,-0.017,1686,0.0108,0.0218,61,0.0167,-0.1408,544,0.1057,0.2035,4,0,-0.6667,420,0.2069,0.3816,30,0.0345,-0.6939,0,,,0,,,726110,-0.0101,-0.0076,1716,0.0112,-0.0183,0.0178,4.00E-04,-0.0416
201809,34019,"hunterdon, nj",489950,-0.0092,0.065,1067,-0.0166,-0.0184,82,0.1389,0.025,256,0.0847,0.0847,4,-0.8333,0,248,0.0877,0.0333,11,0.375,-0.75,0,,,0,,,612929,-0.0097,0.0434,1078,-0.0137,-0.0469,0.0103,0.0029,-0.0302
201809,34027,"morris, nj",539950,-0.0047,0.0433,2553,-0.0259,0.0147,67,0.0152,0.0308,868,0.1923,0.0383,8,-0.5,-0.3333,712,0.1338,0.1558,2,,-0.9545,0,,,0,,,727084,0.0053,0.0162,2555,-0.0252,-0.002,8.00E-04,8.00E-04,-0.0167
201809,34025,"monmouth, nj",529050,0.0076,0.1137,3743,-0.0285,-0.0303,65,0.1304,0.0156,1060,-0.1587,-0.1047,36,-0.25,0,1024,-0.0192,0.2133,20,-0.2,-0.6552,144.0855819,-0.0221,0.3005,1134,-0.0308,0.2339,755060,0.004,0.0587,3763,-0.0297,-0.0396,0.0053,-0.0011,-0.0097
201809,34009,"cape may, nj",399950,0.0023,0.0526,2386,0.0085,-0.0855,89,-0.0166,-0.1442,584,0.0977,-0.0932,28,-0.3636,0.4,448,0.0566,-0.0088,35,0.0294,-0.9345,146,0.0231,0.7111,908,0.0413,1.4213,730899,-0.0088,0.1185,2421,0.0088,-0.2297,0.0147,3.00E-04,-0.19
201809,34041,"warren, nj",249950,-0.0083,0.05,808,0.0254,0.0618,71,0.084,-0.0779,236,0.1569,0.5128,8,,1,216,0.0385,0.4595,1,,-0.9444,0,,,0,,,297440,-0.0058,0.0204,809,0.0266,0.0385,0.0012,0.0012,-0.0224
201809,34033,"salem, nj",135050,0,0.0808,647,-0.0485,0.0157,103,0.0404,0.1573,104,0,-0.3158,4,0,0,172,-0.1731,0.1622,4,1,-0.963,88.05483029,0.0119,0.0286,1496,-0.0103,0.0191,166328,0.0073,0.0603,651,-0.0455,-0.1262,0.0062,0.0032,-0.1634
201808,34017,"hudson, nj",529050,-0.0112,0.1208,1900,-0.0326,0.2258,51.5,0.1705,0,616,-0.1538,0.0922,16,0,0,304,-0.2475,0.2667,1,,-0.6667,240.5369373,0.011,,628.5,0.0388,,677203,-0.0012,-0.0122,1901,-0.0321,0.2241,5.00E-04,5.00E-04,-0.0014
201808,34033,"salem, nj",135050,7.00E-04,0.0865,680,-0.0145,0.1166,99,0.0645,-0.0388,104,-0.2353,-0.2353,4,0,,208,0.04,0.4444,2,0,-0.9844,87.01609948,0.0262,0.0266,1511.5,-0.0049,0.0511,165127,-0.0162,0.0384,682,-0.0145,-0.0746,0.0029,0,-0.2072
201808,34007,"camden, nj",179950,-6.00E-04,0.0903,2801,0.0245,-0.0524,64.5,-0.0077,-0.1164,884,-0.0675,-0.0515,44,0.375,0,960,-0.0244,0.0959,63,-0.1818,-0.9549,109.0681427,-0.0018,0.037,1603.5,-0.0077,0.0279,220294,-0.0151,0.0507,2864,0.0189,-0.3421,0.0225,-0.0057,-0.4501
201808,34011,"cumberland, nj",149300,0.0191,0.0382,1058,0.0622,-0.193,81,0.0253,-0.0743,276,0.0781,-0.0143,8,1,-0.3333,252,0.26,-0.0735,8,-0.3333,-0.961,89.32541961,0.0078,0.1305,1330,-0.0037,0.0064,321598,1.0206,1.007,1066,0.0575,-0.2968,0.0076,-0.0045,-0.1488
201808,48347,"nacogdoches, tx",214800,0.0349,0,228,-0.0579,-0.2525,94.5,0,0.08,52,0.1818,-0.1875,0,,-1,36,-0.25,-0.1,8,1,0.1429,96.73858662,0.0093,0.0465,2058,-5.00E-04,-0.0118,252440,0.0342,0.028,236,-0.0407,-0.2436,0.0351,0.0186,0.0121
201808,34005,"burlington, nj",254950,-0.0135,0.1334,2519,0.0052,-0.108,64,0.094,-0.1351,880,0.1111,0.1055,32,0.1429,0,776,-0.03,-0.0152,96,-0.0769,-0.9272,132.3053135,-0.0062,0.0507,1872,-5.00E-04,0.0502,334058,0.0071,0.0828,2615,0.0019,-0.3687,0.0381,-0.0034,-0.4286
201808,34003,"bergen, nj",599999.5,-0.0377,0.0016,4950,-0.0014,0.0481,61,0.1619,-0.0758,1420,-0.1125,0.0725,20,-0.375,-0.1667,968,-0.1449,0.1748,1,0,-0.8571,0,,,0,,,920352,-0.0069,-0.0221,4951,-0.0014,0.0467,2.00E-04,0,-0.0013
201808,34023,"middlesex, nj",375050,0,0.0446,3497,0.0055,-0.0403,51,0.0408,-0.1356,1352,-0.079,0.0833,24,-0.4,-0.5,956,-0.0205,0.0529,435,-0.0725,-0.3073,0,,,0,,,429923,-0.009,0.0369,3932,-0.0038,-0.0796,0.1244,-0.0105,-0.0479
201808,34015,"gloucester, nj",199950,0.0023,0.0098,1786,-0.0028,-0.1061,69,-0.0282,-0.0676,528,0.0076,-0.0075,24,0,0.5,620,0.0265,0.069,30,-0.0323,-0.9597,109.973822,0.0014,0.0115,1785.5,0.0017,0.0174,229277,-0.0064,0.0127,1816,-0.0033,-0.3377,0.0168,-5.00E-04,-0.3556
201808,34001,"atlantic, nj",249050,0,0.0399,2724,0.0022,-0.1606,88.5,-0.0221,-0.1194,712,0.023,0.1195,32,-0.3846,0,564,0.0522,-0.014,105,-0.1322,-0.5588,83.19490587,0.0574,-0.012,1102,0.0285,-0.009,423378,-0.0053,0.0929,2829,-0.0035,-0.1878,0.0385,-0.006,-0.0348
201808,34009,"cape may, nj",399050,-0.0011,0.0528,2366,0.0133,-0.0761,90.5,0.0343,-0.1773,532,-0.0362,0.0992,44,0.8333,1.2,424,-0.0275,0.0192,34,0.1333,-0.9354,142.7072511,0.0809,3.136,872,0.1094,3.0184,737351,0.0079,0.1214,2400,0.0148,-0.2225,0.0144,0.0015,-0.191
201808,34039,"union, nj",379050,-0.0026,0.1661,1875,-0.0126,0.0185,53,0.0928,-0.1092,620,-0.0988,0.0473,16,-0.2,0,328,-0.1458,0.038,13,-0.1875,-0.6286,0,,,0,,,515907,-0.0271,0.0784,1888,-0.0141,0.0064,0.0069,-0.0015,-0.0121
201808,34013,"essex, nj",427050,-0.0184,0.2203,2153,-0.0803,-0.0297,54.5,0.09,-0.0917,684,-0.1857,-0.0339,28,0.75,0.1667,416,-0.1186,0.1818,1,-0.6667,-0.9706,0,,,0,,,618978,-0.0234,0.1037,2154,-0.0811,-0.0439,5.00E-04,-8.00E-04,-0.0149
201808,34021,"mercer, nj",329550,-0.0221,0.0821,1758,-0.0179,-0.0466,66,0.1,-0.1141,516,-0.1284,-0.0515,12,-0.5,-0.5,512,-0.0588,0.1852,132,-0.102,-0.8588,154.6018725,0.0152,0.0673,1542,0.0072,0.0447,481890,-0.0104,0.0231,1890,-0.0243,-0.3199,0.0751,-0.007,-0.432
201808,34037,"sussex, nj",261000,0.0058,0.1104,1573,0.009,-0.1198,71.5,0.0515,-0.0205,420,0,0,4,-0.6667,0,368,0,-0.1154,3,0,-0.9189,0,,,0,,,318416,0.0055,-0.0185,1576,0.009,-0.136,0.0019,0,-0.0188
201808,34025,"monmouth, nj",525050,0.0054,0.0944,3853,0.0113,-0.0331,57.5,0.1058,-0.1016,1260,-0.0032,0,48,0.0909,-0.3333,1044,0.0077,0.0567,25,0,-0.6269,147.3493218,0.0346,0.3223,1170,0.0456,0.3326,752074,6.00E-04,0.0397,3878,0.0112,-0.0429,0.0065,-1.00E-04,-0.0103
201808,34031,"passaic, nj",349950,-3.00E-04,0.0555,2381,-0.0029,-0.0648,58.5,0.0935,-0.041,764,-0.0683,-0.045,16,0,-0.2,472,-0.1061,0.0261,3,2,-0.7692,0,,,0,,,397037,-0.0144,0.0458,2384,-0.0021,-0.0684,0.0013,8.00E-04,-0.0038
201808,34041,"warren, nj",252050,0.002,0.0246,788,0.0168,-0.0025,65.5,0.0917,-0.0576,204,-0.0377,-0.0727,0,-1,-1,208,0.0612,0.4054,0,-1,-1,0,,,0,,,299178,0.0252,0.0295,788,0.0155,-0.0187,0,-0.0013,-0.0165
201808,34027,"morris, nj",542500,-0.0182,0.0347,2621,-0.0479,0.0262,66,0.2222,0.056,728,-0.0667,-0.0667,16,1,-0.4286,628,-0.0765,0.146,0,-1,-1,0,,,0,,,723236,0.0047,0.0125,2621,-0.0483,0.0069,0,-4.00E-04,-0.0192
201808,34035,"somerset, nj",572500,-0.0384,0.0179,1668,-0.028,-0.0474,60,0.0619,-0.0977,492,-0.0889,-0.0465,4,-0.6667,-0.5,348,-0.0938,-0.0645,29,-0.0645,-0.75,0,,,0,,,733489,-0.0226,-0.0027,1697,-0.0286,-0.0911,0.0174,-7.00E-04,-0.0489
201808,34029,"ocean, nj",325000,0.0107,0.0484,7289,0.0156,0.042,68,0.0226,-0.0423,2140,0.0573,0.0918,76,0.0556,0.0556,1788,-0.0821,0.1794,65,-0.0845,-0.4882,146.9450838,0.0071,0.0509,1463.5,0.0111,0.0263,461506,0.0066,0.0434,7354,0.0146,0.0326,0.0089,-0.001,-0.0092
201808,34019,"hunterdon, nj",494500,-0.0121,0.0588,1085,0.0093,-0.0064,72,0.0992,-0.0526,236,-0.169,0,24,5,2,228,-0.0656,-0.0172,8,0.1429,-0.8222,0,,,0,,,618953,-0.0169,0.0493,1093,0.0102,-0.0387,0.0074,9.00E-04,-0.0338
201807,34003,"bergen, nj",623499.5,-0.0025,0.0393,4957,0.0077,0.0112,52.5,0.1932,-0.1102,1600,-0.1597,0.1429,32,0.1429,0,1132,0.018,0.2805,1,0,-0.9091,0,,,0,,,926728,-0.0038,-0.0111,4958,0.0077,0.0092,2.00E-04,0,-0.002
201807,34015,"gloucester, nj",199500,0.0233,0.0202,1791,0.0124,-0.0945,71,0.0758,-0.0274,524,-0.0296,-0.0438,24,0,-0.25,604,0.0342,0.0067,31,-0.0313,-0.9599,109.8170991,-0.001,-0.0032,1782.5,0.0037,0.0221,230746,0,0.0209,1822,0.0117,-0.3377,0.0173,-8.00E-04,-0.3735
201807,48347,"nacogdoches, tx",207550,0.052,-0.0774,242,-0.0359,-0.1655,94.5,0.0862,0.1524,44,-0.2667,-0.3125,0,-1,,48,0.2,-0.0769,4,0,-0.3333,95.84592145,0.0089,0.0064,2059,0.0153,-0.0139,244103,0.0087,-0.0353,246,-0.0353,-0.1689,0.0165,6.00E-04,-0.0042
201807,34041,"warren, nj",251550,0.0064,0.0269,775,0.0279,-0.0026,60,0.1538,-0.1045,212,-0.197,0.1042,4,0,0,196,0.1136,0.0426,1,-0.5,-0.9091,0,,,0,,,291830,0.0018,-0.0018,776,0.0265,-0.0152,0.0013,-0.0014,-0.0129
201807,34025,"monmouth, nj",522250,0.014,0.0881,3810,0.0387,-0.06,52,0.1064,-0.1475,1264,-0.1295,-0.0623,44,-0.2143,0.1,1036,-0.0263,0.0702,25,0.9231,-0.7024,142.4181006,-0.0041,0.1969,1119,-0.0184,0.1596,751614,1.00E-04,0.048,3835,0.0418,-0.073,0.0066,0.003,-0.0142
201807,34037,"sussex, nj",259500,0.0378,0.0819,1559,0.015,-0.1009,68,0.1333,0.0303,420,-0.0708,-0.0625,12,0.5,-0.4,368,-0.0213,-0.08,3,-0.4,-0.9143,0,,,0,,,316674,0.01,-0.0478,1562,0.0136,-0.117,0.0019,-0.0013,-0.0183
201807,34005,"burlington, nj",258450,0.034,0.1489,2506,-0.004,-0.1341,58.5,0.0263,-0.1522,792,-0.0791,-0.0149,28,-0.4167,-0.125,800,0.0471,-0.1111,104,0.1818,-0.9246,133.1336767,0.0089,0.0507,1873,0.0157,0.0511,331715,0.0225,0.0709,2610,0.0023,-0.3892,0.0415,0.0065,-0.435
201807,34001,"atlantic, nj",249050,0.0122,0.0418,2718,-0.0174,-0.1818,90.5,0.0774,-0.104,696,0.0357,-0.0114,52,-0.0714,-0.0714,536,-0.036,-0.1355,121,0.0901,-0.5485,78.68033164,0.0388,-0.0523,1071.5,0.0303,-0.0259,425615,0.0048,0.0983,2839,-0.0132,-0.2092,0.0445,0.0044,-0.0362
201807,34031,"passaic, nj",350049.5,0,0.0324,2388,0.0267,-0.0766,53.5,0.163,-0.0614,820,-0.0724,0.0513,16,-0.3333,-0.4286,528,-0.102,0,1,0,-0.9333,0,,,0,,,402834,0.0013,0.0579,2389,0.0266,-0.0815,4.00E-04,0,-0.0054
201807,34007,"camden, nj",180049.5,0.0045,0.0651,2734,-0.0073,-0.0844,65,0.1207,-0.0972,948,-0.0595,0.0395,32,-0.2,-0.2,984,0.0207,0.1031,77,0,-0.9471,109.2681011,0.0152,0.0453,1616,0.0081,0.0359,223678,0.0239,0.0586,2811,-0.0071,-0.367,0.0282,2.00E-04,-0.4591
201807,34019,"hunterdon, nj",500547.5,0.001,0.0548,1075,0.0267,-0.057,65.5,0.0738,-0.0224,284,-0.1125,-0.0658,4,0,0,244,-0.0758,-0.1286,7,-0.3,-0.8906,0,,,0,,,629576,0.0037,0.0738,1082,0.0237,-0.1013,0.0065,-0.003,-0.0496
201807,34033,"salem, nj",134950,0.0385,0.0664,690,0.0376,0.1256,93,0.0449,-0.07,136,-0.1053,0.1724,4,-0.5,,200,0.0417,0.3514,2,-0.3333,-0.9851,84.79071884,0.0262,-3.00E-04,1519,-0.0111,0.0571,167839,0.011,0.0329,692,0.0359,-0.0736,0.0029,-0.0016,-0.2157
201807,34011,"cumberland, nj",146500,0.0107,0.0468,996,0.0321,-0.2231,79,0.0533,-0.092,256,0.0847,-0.1579,4,-0.6667,-0.6667,200,-0.1071,-0.2308,12,0.3333,-0.9444,88.63042807,0.0074,0.1139,1335,0.0191,0.0114,159158,0.0012,-0.0205,1008,0.0349,-0.3271,0.012,0.0027,-0.1564
201807,34039,"union, nj",380050,3.00E-04,0.1346,1899,-0.0094,-0.0145,48.5,0.2125,-0.1019,688,-0.2074,0.0818,20,0.6667,-0.2857,384,-0.0943,0,16,-0.3043,-0.6735,0,,,0,,,530292,-0.017,0.0821,1915,-0.0129,-0.0309,0.0084,-0.0036,-0.017
201807,34023,"middlesex, nj",375050,-0.0103,0.042,3478,0.0395,-0.0403,49,0.0889,-0.1091,1468,0.0055,0.1362,40,-0.0909,0.4286,976,0.1091,0.1296,469,-0.0525,-0.2883,0,,,0,,,433813,-0.0078,0.0384,3947,0.0276,-0.0784,0.1348,-0.0131,-0.047
201807,34035,"somerset, nj",595350,0.0107,0.0355,1716,-0.0041,-0.0477,56.5,0.13,-0.0738,540,-0.1964,0.063,12,-0.5,0,384,-0.1504,-0.0303,31,-0.1622,-0.754,0,,,0,,,750472,0.0114,6.00E-04,1747,-0.0074,-0.0939,0.0181,-0.0034,-0.0519
201807,34017,"hudson, nj",535050,0.0096,0.1263,1964,0.0145,0.259,44,0.1282,-0.0638,728,-0.1374,0.2053,16,-0.2,-0.2,404,0.0202,0.7414,0,,-1,237.909809,-5.00E-04,,605,0.0083,,678023,-0.0114,-0.0175,1964,0.0145,0.2582,0,0,-6.00E-04
201807,34021,"mercer, nj",337000,-0.006,0.07,1790,0.0365,-0.0293,60,0.1111,-0.1667,592,-0.0976,0.1385,24,-0.1429,0,544,0.124,0.124,147,-0.1878,-0.8585,152.2839426,0.0083,0.0316,1531,0.0026,0.0408,486931,-0.0207,-0.0067,1937,0.0152,-0.3281,0.0821,-0.0227,-0.4813
